"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/CompleteDataFeed","CompleteDataFeed","A <a class=""localLink"" href=""http://schema.org/CompleteDataFeed"">CompleteDataFeed</a> is a <a class=""localLink"" href=""http://schema.org/DataFeed"">DataFeed</a> whose standard representation includes content for every item currently in the feed.<br/><br/>

This is the equivalent of Atom's element as defined in Feed Paging and Archiving <a href=""https://tools.ietf.org/html/rfc5005"">RFC 5005</a>, For example (and as defined for Atom), when using data from a feed that represents a collection of items that varies over time (e.g. ""Top Twenty Records"") there is no need to have newer entries mixed in alongside older, obsolete entries. By marking this feed as a CompleteDataFeed, old entries can be safely discarded when the feed is refreshed, since we can assume the feed has provided descriptions for all current items.","http://schema.org/DataFeed","","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/catalog, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/creator, http://schema.org/dataFeedElement, http://schema.org/datasetTimeInterval, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/distribution, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/includedDataCatalog, http://schema.org/includedInDataCatalog, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/issn, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/measurementTechnique, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sourceOrganization, http://schema.org/spatial, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/temporal, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/variableMeasured, http://schema.org/variablesMeasured, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://pending.schema.org"
"http://schema.org/Consortium","Consortium","A Consortium is a membership <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> whose members are typically Organizations.","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalType, http://schema.org/address, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/correctionsPolicy, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/globalLocationNumber, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/identifier, http://schema.org/image, http://schema.org/isicV4, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/numberOfEmployees, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/potentialAction, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","","http://pending.schema.org"
"http://schema.org/CorrectionComment","CorrectionComment","A <a class=""localLink"" href=""http://schema.org/comment"">comment</a> that corrects <a class=""localLink"" href=""http://schema.org/CreativeWork"">CreativeWork</a>.","http://schema.org/Comment","","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/downvoteCount, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/parentItem, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/upvoteCount, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://pending.schema.org"
"http://schema.org/CriticReview","CriticReview","A <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a> is a more specialized form of Review written or published by a source that is recognized for its reviewing activities. These can include online columns, travel and food guides, TV and radio shows, blogs and other independent Web sites. <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a>s are typically more in-depth and professionally written. For simpler, casually written user/visitor/viewer/customer reviews, it is more appropriate to use the <a class=""localLink"" href=""http://schema.org/UserReview"">UserReview</a> type. Review aggregator sites such as Metacritic already separate out the site's user reviews from selected critic reviews that originate from third-party sources.","http://schema.org/Review","","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/itemReviewed, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviewAspect, http://schema.org/reviewBody, http://schema.org/reviewRating, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","http://schema.org/ReviewNewsArticle","","","http://pending.schema.org"
"http://schema.org/CssSelectorType","CssSelectorType","Text representing a CSS selector.","http://schema.org/Text","","","","","","","http://pending.schema.org"
"http://schema.org/DefinedTerm","DefinedTerm","A word, name, acronym, phrase, etc. with a formal definition. Often used in the context of category or subject classification, glossaries or dictionaries, product or creative work types, etc. Use the name property for the term being defined, use termCode if the term has an alpha-numeric code allocated, use description to provide the definition of the term.","http://schema.org/Intangible","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/inDefinedTermSet, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/termCode, http://schema.org/url","http://schema.org/CategoryCode","","","http://pending.schema.org"
"http://schema.org/DefinedTermSet","DefinedTermSet","A set of defined terms for example a set of categories or a classification scheme, a glossary, dictionary or enumeration.","http://schema.org/CreativeWork","","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasDefinedTerm, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","http://schema.org/CategoryCodeSet","","","http://pending.schema.org"
"http://schema.org/DefinitiveLegalValue","DefinitiveLegalValue","Indicates a document for which the text is conclusively what the law says and is legally binding. (e.g. The digitally signed version of an Official Journal.)
  Something ""Definitive"" is considered to be also <a class=""localLink"" href=""http://schema.org/AuthoritativeLegalValue"">AuthoritativeLegalValue</a>.","","http://schema.org/LegalValueLevel","","","","","","http://pending.schema.org"
"http://schema.org/Distillery","Distillery","A distillery.","http://schema.org/FoodEstablishment","","","http://schema.org/acceptsReservations, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/geo, http://schema.org/geospatiallyContains, http://schema.org/geospatiallyCoveredBy, http://schema.org/geospatiallyCovers, http://schema.org/geospatiallyCrosses, http://schema.org/geospatiallyDisjoint, http://schema.org/geospatiallyEquals, http://schema.org/geospatiallyIntersects, http://schema.org/geospatiallyOverlaps, http://schema.org/geospatiallyTouches, http://schema.org/geospatiallyWithin, http://schema.org/globalLocationNumber, http://schema.org/hasMap, http://schema.org/hasMenu, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/identifier, http://schema.org/image, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/menu, http://schema.org/naics, http://schema.org/name, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/servesCuisine, http://schema.org/serviceArea, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/starRating, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","","http://pending.schema.org"
"http://schema.org/EmployerAggregateRating","EmployerAggregateRating","An aggregate rating of an Organization related to its role as an employer.","http://schema.org/AggregateRating","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/author, http://schema.org/bestRating, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/itemReviewed, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/ratingCount, http://schema.org/ratingValue, http://schema.org/reviewAspect, http://schema.org/reviewCount, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url, http://schema.org/worstRating","","","","http://pending.schema.org"
"http://schema.org/EmployerReview","EmployerReview","An <a class=""localLink"" href=""http://schema.org/EmployerReview"">EmployerReview</a> is a review of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> regarding its role as an employer, written by a current or former employee of that organization.","http://schema.org/Review","","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/itemReviewed, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviewAspect, http://schema.org/reviewBody, http://schema.org/reviewRating, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://pending.schema.org"
"http://schema.org/EndorsementRating","EndorsementRating","An EndorsementRating is a rating that expresses some level of endorsement, for example inclusion in a ""critic's pick"" blog, a
  ""Like"" or ""+1"" on a social network. It can be considered the <a class=""localLink"" href=""http://schema.org/result"">result</a> of an <a class=""localLink"" href=""http://schema.org/EndorseAction"">EndorseAction</a> in which the <a class=""localLink"" href=""http://schema.org/object"">object</a> of the action is rated positively by
  some <a class=""localLink"" href=""http://schema.org/agent"">agent</a>. As is common elsewhere in schema.org, it is sometimes more useful to describe the results of such an action without explicitly describing the <a class=""localLink"" href=""http://schema.org/Action"">Action</a>.<br/><br/>

An <a class=""localLink"" href=""http://schema.org/EndorsementRating"">EndorsementRating</a> may be part of a numeric scale or organized system, but this is not required: having an explicit type for indicating a positive,
  endorsement rating is particularly useful in the absence of numeric scales as it helps consumers understand that the rating is broadly positive.","http://schema.org/Rating","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/author, http://schema.org/bestRating, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/ratingValue, http://schema.org/reviewAspect, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url, http://schema.org/worstRating","","","","http://pending.schema.org"
"http://schema.org/EventSeries","EventSeries","A series of <a class=""localLink"" href=""http://schema.org/Event"">Event</a>s. Included events can relate with the series using the <a class=""localLink"" href=""http://schema.org/superEvent"">superEvent</a> property.<br/><br/>

An EventSeries is a collection of events that share some unifying characteristic. For example, ""The Olympic Games"" is a series, which
is repeated regularly. The ""2012 London Olympics"" can be presented both as an <a class=""localLink"" href=""http://schema.org/Event"">Event</a> in the series ""Olympic Games"", and as an
<a class=""localLink"" href=""http://schema.org/EventSeries"">EventSeries</a> that included a number of sporting competitions as Events.<br/><br/>

The nature of the association between the events in an <a class=""localLink"" href=""http://schema.org/EventSeries"">EventSeries</a> can vary, but typical examples could
include a thematic event series (e.g. topical meetups or classes), or a series of regular events that share a location, attendee group and/or organizers.<br/><br/>

EventSeries has been defined as a kind of Event to make it easy for publishers to use it in an Event context without
worrying about which kinds of series are really event-like enough to call an Event. In general an EventSeries
may seem more Event-like when the period of time is compact and when aspects such as location are fixed, but
it may also sometimes prove useful to describe a longer-term series as an Event.","http://schema.org/Event, http://schema.org/Series","","","http://schema.org/about, http://schema.org/actor, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/attendee, http://schema.org/attendees, http://schema.org/audience, http://schema.org/composer, http://schema.org/contributor, http://schema.org/description, http://schema.org/director, http://schema.org/disambiguatingDescription, http://schema.org/doorTime, http://schema.org/duration, http://schema.org/endDate, http://schema.org/eventStatus, http://schema.org/funder, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/isAccessibleForFree, http://schema.org/location, http://schema.org/mainEntityOfPage, http://schema.org/maximumAttendeeCapacity, http://schema.org/name, http://schema.org/offers, http://schema.org/organizer, http://schema.org/performer, http://schema.org/performers, http://schema.org/potentialAction, http://schema.org/previousStartDate, http://schema.org/recordedIn, http://schema.org/remainingAttendeeCapacity, http://schema.org/review, http://schema.org/sameAs, http://schema.org/sponsor, http://schema.org/startDate, http://schema.org/subEvent, http://schema.org/subEvents, http://schema.org/subjectOf, http://schema.org/superEvent, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/workFeatured, http://schema.org/workPerformed","","","","http://pending.schema.org"
"http://schema.org/ExchangeRateSpecification","ExchangeRateSpecification","A structured value representing exchange rate.","http://schema.org/StructuredValue","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/currency, http://schema.org/currentExchangeRate, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/exchangeRateSpread, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url","","","","http://pending.schema.org"
